# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.479000000000000E+009;-1.292620450258255E-001;-1.047009453177452E-001;-3.125236602500081E-003;1.456770696677268E-003;
2.479166666666667E+009;-1.298143714666367E-001;-1.028569415211678E-001;-2.982716541737318E-003;1.612030318938196E-003;
2.479333333333334E+009;-1.308337002992630E-001;-1.008815020322800E-001;-2.960278419777751E-003;1.669820980168879E-003;
2.479500000000000E+009;-1.316611170768738E-001;-9.936656057834625E-002;-3.032566979527473E-003;2.011581556871533E-003;
2.479666666666667E+009;-1.327800005674362E-001;-9.764163941144943E-002;-2.744077239185572E-003;1.945725409314036E-003;
2.479833333333334E+009;-1.337713897228241E-001;-9.598322212696075E-002;-2.923189662396908E-003;2.038867445662618E-003;
2.480000000000000E+009;-1.349415779113770E-001;-9.432675689458847E-002;-2.591406460851431E-003;2.202821662649512E-003;
2.480166666666667E+009;-1.360871344804764E-001;-9.271893650293350E-002;-2.473629778251052E-003;2.224407857283950E-003;
2.480333333333334E+009;-1.373876035213471E-001;-9.156935662031174E-002;-2.451576525345445E-003;2.376439282670617E-003;
2.480500000000000E+009;-1.386325210332871E-001;-8.985400199890137E-002;-2.424083650112152E-003;2.429375657811761E-003;
2.480666666666667E+009;-1.399335861206055E-001;-8.855800330638886E-002;-2.199688460677862E-003;2.472457243129611E-003;
2.480833333333334E+009;-1.412795782089233E-001;-8.713560551404953E-002;-2.227419055998325E-003;2.635579556226730E-003;
2.481000000000000E+009;-1.427666097879410E-001;-8.586143702268601E-002;-2.036818768829107E-003;2.620576182380319E-003;
2.481166666666667E+009;-1.441335082054138E-001;-8.473110198974609E-002;-1.862825825810432E-003;2.752928761765361E-003;
2.481333333333334E+009;-1.455582231283188E-001;-8.378773927688599E-002;-1.732118078507483E-003;2.792220329865813E-003;
2.481500000000000E+009;-1.469650715589523E-001;-8.278568089008331E-002;-1.673882594332099E-003;2.860133303329349E-003;
2.481666666666667E+009;-1.484497785568237E-001;-8.181554824113846E-002;-1.626082928851247E-003;2.809881232678890E-003;
2.481833333333334E+009;-1.498777717351914E-001;-8.118629455566406E-002;-1.439420040696859E-003;2.955324249342084E-003;
2.482000000000000E+009;-1.514112651348114E-001;-8.022059500217438E-002;-1.350601320154965E-003;3.010551678016782E-003;
2.482166666666667E+009;-1.527215540409088E-001;-7.962227612733841E-002;-1.235258532688022E-003;3.061834722757340E-003;
2.482333333333334E+009;-1.540217995643616E-001;-7.893950492143631E-002;-1.079664099961519E-003;3.103721188381314E-003;
2.482500000000000E+009;-1.552473753690720E-001;-7.839472591876984E-002;-1.053247717209160E-003;3.157105529680848E-003;
2.482666666666667E+009;-1.564083099365234E-001;-7.788342237472534E-002;-9.019799763336778E-004;3.185619832947850E-003;
2.482833333333334E+009;-1.575086861848831E-001;-7.730250805616379E-002;-7.915018359199166E-004;3.176331287249923E-003;
2.483000000000000E+009;-1.586224436759949E-001;-7.688457518815994E-002;-5.908205057494342E-004;3.178446786478162E-003;
2.483166666666667E+009;-1.595789045095444E-001;-7.645454257726669E-002;-4.349204536993057E-004;3.207895439118147E-003;
2.483333333333334E+009;-1.605781316757202E-001;-7.597345113754273E-002;-3.680695081129670E-004;3.143412992358208E-003;
2.483500000000000E+009;-1.614484488964081E-001;-7.605396211147308E-002;-3.191374999005348E-004;3.222280880436301E-003;
2.483666666666667E+009;-1.620616316795349E-001;-7.541786134243012E-002;-7.558530342066661E-005;3.155029844492674E-003;
2.483833333333334E+009;-1.627696603536606E-001;-7.522063702344894E-002;4.125782288610935E-005;3.112025558948517E-003;
2.484000000000000E+009;-1.632519215345383E-001;-7.496776431798935E-002;1.138344232458621E-004;3.130706027150154E-003;
2.484166666666667E+009;-1.638859659433365E-001;-7.444048672914505E-002;3.258086799178273E-004;3.068609163165093E-003;
2.484333333333334E+009;-1.642940342426300E-001;-7.421901077032089E-002;3.047406207770109E-004;3.059736220166087E-003;
2.484500000000000E+009;-1.645713001489639E-001;-7.381664961576462E-002;6.315798382274807E-004;3.007513238117099E-003;
2.484666666666667E+009;-1.648226231336594E-001;-7.344780117273331E-002;6.903701578266919E-004;2.972290851175785E-003;
2.484833333333334E+009;-1.649881005287170E-001;-7.286571711301804E-002;8.585514151491225E-004;2.962221624329686E-003;
2.485000000000000E+009;-1.649765372276306E-001;-7.244945317506790E-002;8.397430647164583E-004;2.776140347123146E-003;
2.485166666666667E+009;-1.649269610643387E-001;-7.187883555889130E-002;1.105933333747089E-003;2.613781485706568E-003;
2.485333333333334E+009;-1.649778634309769E-001;-7.125991582870483E-002;1.139183063060045E-003;2.519912784919143E-003;
2.485500000000000E+009;-1.648991256952286E-001;-7.037515193223953E-002;1.253191963769496E-003;2.553805476054549E-003;
2.485666666666667E+009;-1.645334213972092E-001;-6.974992156028748E-002;1.277337083593011E-003;2.568876836448908E-003;
2.485833333333334E+009;-1.643344908952713E-001;-6.900587677955627E-002;1.238049007952213E-003;2.361211227253079E-003;
2.486000000000000E+009;-1.641956567764282E-001;-6.789616495370865E-002;1.517029362730682E-003;2.382896142080426E-003;
2.486166666666667E+009;-1.638171970844269E-001;-6.689146161079407E-002;1.531244488433003E-003;2.092908835038543E-003;
2.486333333333334E+009;-1.633930057287216E-001;-6.574049592018127E-002;1.658426714129746E-003;2.223264891654253E-003;
2.486500000000000E+009;-1.631518453359604E-001;-6.442070007324219E-002;1.656895386986435E-003;2.122337697073817E-003;
2.486666666666667E+009;-1.626970916986466E-001;-6.331188231706619E-002;1.756459358148277E-003;2.033101627603173E-003;
2.486833333333334E+009;-1.624690294265747E-001;-6.174754723906517E-002;1.725768786855042E-003;1.895079039968550E-003;
2.487000000000000E+009;-1.620022654533386E-001;-6.031938269734383E-002;1.766313565894961E-003;1.697747735306621E-003;
2.487166666666667E+009;-1.615341603755951E-001;-5.880527198314667E-002;1.890132320113480E-003;1.658721361309290E-003;
2.487333333333334E+009;-1.612370461225510E-001;-5.714261531829834E-002;1.859715674072504E-003;1.644179224967957E-003;
2.487500000000000E+009;-1.608977168798447E-001;-5.535081773996353E-002;1.910863793455064E-003;1.491218223236501E-003;
2.487666666666667E+009;-1.606487482786179E-001;-5.350059270858765E-002;1.868601073510945E-003;1.491417409852147E-003;
2.487833333333334E+009;-1.603844612836838E-001;-5.157561600208283E-002;2.121055265888572E-003;1.256303978152573E-003;
2.488000000000000E+009;-1.602447181940079E-001;-4.963021725416184E-002;1.990157412365079E-003;1.234106835909188E-003;
2.488166666666667E+009;-1.601115763187408E-001;-4.741316661238670E-002;1.932971645146608E-003;1.115606981329620E-003;
2.488333333333334E+009;-1.599514484405518E-001;-4.547362774610519E-002;1.958300592377782E-003;1.126234303228557E-003;
2.488500000000000E+009;-1.601601392030716E-001;-4.323049262166023E-002;2.109870780259371E-003;1.181709929369390E-003;
2.488666666666667E+009;-1.600519567728043E-001;-4.103761538863182E-002;1.966417999938130E-003;1.052934792824090E-003;
2.488833333333334E+009;-1.601673960685730E-001;-3.893839195370674E-002;2.063789404928684E-003;8.973269141279161E-004;
2.489000000000000E+009;-1.603760272264481E-001;-3.658661246299744E-002;2.016004174947739E-003;7.214979268610477E-004;
2.489166666666667E+009;-1.605043113231659E-001;-3.459539264440537E-002;2.096999669447541E-003;6.819867412559688E-004;
2.489333333333334E+009;-1.608696132898331E-001;-3.220476210117340E-002;2.044863998889923E-003;5.325632519088686E-004;
2.489500000000000E+009;-1.613256484270096E-001;-2.992317080497742E-002;1.976614817976952E-003;5.816731136292219E-004;
2.489666666666667E+009;-1.617442518472672E-001;-2.782006561756134E-002;1.872819382697344E-003;4.027412796858698E-004;
2.489833333333334E+009;-1.624298542737961E-001;-2.545901015400887E-002;1.931480248458684E-003;2.395010669715703E-004;
2.490000000000000E+009;-1.629829108715057E-001;-2.341889590024948E-002;1.784259802661836E-003;3.000090655405074E-004;
2.490166666666667E+009;-1.636425405740738E-001;-2.115378156304359E-002;1.756904646754265E-003;2.466994628775865E-004;
2.490333333333334E+009;-1.644352227449417E-001;-1.937874779105187E-002;1.746908179484308E-003;2.213573316112161E-004;
2.490500000000000E+009;-1.650852411985397E-001;-1.703822053968906E-002;1.734631834551692E-003;2.873915582313202E-005;
2.490666666666667E+009;-1.661062091588974E-001;-1.502378471195698E-002;1.604330842383206E-003;1.329046353930607E-004;
2.490833333333334E+009;-1.669411808252335E-001;-1.308581512421370E-002;1.523030339740217E-003;2.820713962137234E-005;
2.491000000000000E+009;-1.679856032133102E-001;-1.124438643455505E-002;1.598892034962773E-003;7.953567546792328E-005;
2.491166666666667E+009;-1.688318550586700E-001;-9.613466449081898E-003;1.586739323101938E-003;1.332183364866069E-005;
2.491333333333334E+009;-1.698319315910339E-001;-7.913652807474136E-003;1.679966109804809E-003;-6.789920007577166E-005;
2.491500000000000E+009;-1.707231700420380E-001;-6.446733605116606E-003;1.596801099367440E-003;9.399577538715676E-005;
2.491666666666667E+009;-1.718748360872269E-001;-4.775473382323980E-003;1.459511695429683E-003;-5.991802026983351E-005;
2.491833333333334E+009;-1.729818880558014E-001;-3.333471016958356E-003;1.587140955962241E-003;-3.855516479234211E-005;
2.492000000000000E+009;-1.737321317195892E-001;-2.112714108079672E-003;1.261941972188652E-003;-2.140806282113772E-005;
2.492166666666667E+009;-1.746226549148560E-001;-9.137815213762224E-004;1.415482838638127E-003;-1.007026276056422E-005;
2.492333333333334E+009;-1.756008118391037E-001;3.419072309043258E-004;1.366563141345978E-003;1.790705573512241E-004;
2.492500000000000E+009;-1.765247583389282E-001;1.438091043382883E-003;1.405966118909419E-003;-1.441282947780564E-004;
2.492666666666667E+009;-1.771431267261505E-001;2.508214907720685E-003;1.404580310918391E-003;-3.321857002447359E-005;
2.492833333333334E+009;-1.778029650449753E-001;3.467054804787040E-003;1.381627982482314E-003;1.415205915691331E-004;
2.493000000000000E+009;-1.786555498838425E-001;4.271541722118855E-003;1.549465698190033E-003;-8.912738849176094E-005;
2.493166666666667E+009;-1.791453212499619E-001;4.846537485718727E-003;1.471836352720857E-003;-1.250562490895391E-004;
2.493333333333334E+009;-1.797279417514801E-001;5.470782984048128E-003;1.477550249546766E-003;-6.385525193763897E-005;
2.493500000000000E+009;-1.800053119659424E-001;6.369516719132662E-003;1.494946773163974E-003;-4.470867133932188E-005;
2.493666666666667E+009;-1.804424971342087E-001;7.047045044600964E-003;1.534620765596628E-003;-1.903835509438068E-004;
2.493833333333334E+009;-1.805310100317001E-001;7.562693674117327E-003;1.579660805873573E-003;-3.326915903016925E-004;
2.494000000000000E+009;-1.807902306318283E-001;8.180439472198486E-003;1.676972373388708E-003;-2.221859031124041E-004;
2.494166666666667E+009;-1.805614829063416E-001;8.641663007438183E-003;1.756795565597713E-003;-6.418756674975157E-005;
2.494333333333334E+009;-1.805619448423386E-001;9.038501419126988E-003;1.639192574657500E-003;-2.248140081064776E-004;
2.494500000000000E+009;-1.803058236837387E-001;9.698146022856236E-003;1.813659560866654E-003;-3.724092093762010E-004;
2.494666666666667E+009;-1.799301505088806E-001;1.026406791061163E-002;1.654197112657130E-003;-4.435010487213731E-004;
2.494833333333334E+009;-1.796237975358963E-001;1.066568121314049E-002;1.707574701867998E-003;-4.417040327098221E-004;
2.495000000000000E+009;-1.791584938764572E-001;1.135754771530628E-002;1.724454457871616E-003;-6.580813787877560E-004;
2.495166666666667E+009;-1.785315722227097E-001;1.191545557230711E-002;1.753730350174010E-003;-7.003624341450632E-004;
2.495333333333334E+009;-1.780203133821487E-001;1.261429395526648E-002;1.658401801250875E-003;-7.435357547365129E-004;
2.495500000000000E+009;-1.771542578935623E-001;1.342039369046688E-002;1.729883137159050E-003;-7.573663606308401E-004;
2.495666666666667E+009;-1.764266788959503E-001;1.417111698538065E-002;1.633290201425552E-003;-8.312146528623998E-004;
2.495833333333334E+009;-1.753650009632111E-001;1.487489510327578E-002;1.540238386951387E-003;-1.104291994124651E-003;
2.496000000000000E+009;-1.743054538965225E-001;1.567018590867519E-002;1.413620891980827E-003;-1.108878175728023E-003;
2.496166666666667E+009;-1.732622236013413E-001;1.671642810106278E-002;1.572498935274780E-003;-1.291288994252682E-003;
2.496333333333334E+009;-1.724104285240173E-001;1.777759194374085E-002;1.502061379142106E-003;-1.214403193444014E-003;
2.496500000000000E+009;-1.711237132549286E-001;1.909106038510799E-002;1.302249613218010E-003;-1.306550111621618E-003;
2.496666666666667E+009;-1.701693236827850E-001;2.011465653777123E-002;1.176932360976934E-003;-1.368361758068204E-003;
2.496833333333334E+009;-1.688800007104874E-001;2.165921591222286E-002;1.226068590767682E-003;-1.472990377806127E-003;
2.497000000000000E+009;-1.676048934459686E-001;2.298633009195328E-002;1.064078882336617E-003;-1.553033711388707E-003;
2.497166666666667E+009;-1.664027571678162E-001;2.436980791389942E-002;9.866770124062896E-004;-1.500401296652854E-003;
2.497333333333334E+009;-1.650918722152710E-001;2.602204121649265E-002;8.147228509187698E-004;-1.506305299699307E-003;
2.497500000000000E+009;-1.640382558107376E-001;2.767331898212433E-002;7.569809677079320E-004;-1.483978237956762E-003;
2.497666666666667E+009;-1.626957952976227E-001;2.967004477977753E-002;6.570629775524139E-004;-1.485768938437104E-003;
2.497833333333334E+009;-1.614208519458771E-001;3.154508769512177E-002;5.307401879690588E-004;-1.562300603836775E-003;
2.498000000000000E+009;-1.603617221117020E-001;3.335826471447945E-002;4.356107674539089E-004;-1.411003526300192E-003;
2.498166666666667E+009;-1.592027246952057E-001;3.534869104623795E-002;2.825219125952572E-004;-1.469847979024053E-003;
2.498333333333334E+009;-1.584288775920868E-001;3.739509731531143E-002;4.183816781733185E-004;-1.400177599862218E-003;
2.498500000000000E+009;-1.573686450719833E-001;3.969831392168999E-002;1.524484396213666E-004;-1.423587324097753E-003;
2.498666666666667E+009;-1.563147604465485E-001;4.187814146280289E-002;6.936124555068091E-005;-1.277218223549426E-003;
2.498833333333334E+009;-1.557340472936630E-001;4.417104646563530E-002;1.953128230525181E-005;-1.344996620900929E-003;
2.499000000000000E+009;-1.548103392124176E-001;4.654058441519737E-002;6.162744830362499E-005;-1.213511219248176E-003;
2.499166666666667E+009;-1.541406363248825E-001;4.903351888060570E-002;-1.258489792235196E-004;-9.020363213494420E-004;
2.499333333333334E+009;-1.531155109405518E-001;5.160181969404221E-002;-1.085348121705465E-004;-9.390421328134835E-004;
2.499500000000000E+009;-1.528420597314835E-001;5.399662256240845E-002;-1.680036803008989E-005;-1.049867598339915E-003;
2.499666666666667E+009;-1.524659097194672E-001;5.618279427289963E-002;-3.127825038973242E-005;-1.064699376001954E-003;
2.499833333333334E+009;-1.520905494689941E-001;5.876629427075386E-002;-1.428143004886806E-004;-9.677819325588644E-004;
2.500000000000000E+009;-1.517484188079834E-001;6.113437563180924E-002;-4.195074870949611E-005;-6.611308781430125E-004;
