# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S21;im:Trc2_S21;
2.479500000000000E+009;-1.080827638506889E-001;-1.307845711708069E-001;-4.120545927435160E-003;-5.218273960053921E-003;
2.479666666666667E+009;-1.094363480806351E-001;-1.293199658393860E-001;-4.312753677368164E-003;-4.992614965885878E-003;
2.479833333333334E+009;-1.105912476778030E-001;-1.278615891933441E-001;-4.546971060335636E-003;-4.780917428433895E-003;
2.480000000000000E+009;-1.117630824446678E-001;-1.263785362243652E-001;-4.653803072869778E-003;-4.678056109696627E-003;
2.480166666666667E+009;-1.131318807601929E-001;-1.249643862247467E-001;-4.528850782662630E-003;-4.544315394014120E-003;
2.480333333333334E+009;-1.142833977937698E-001;-1.234671473503113E-001;-4.725023638457060E-003;-4.167553968727589E-003;
2.480500000000000E+009;-1.158203408122063E-001;-1.223141327500343E-001;-4.830438178032637E-003;-4.050518386065960E-003;
2.480666666666667E+009;-1.170414686203003E-001;-1.211275085806847E-001;-4.693283233791590E-003;-3.850347362458706E-003;
2.480833333333334E+009;-1.184962689876556E-001;-1.202452108263969E-001;-4.963738378137350E-003;-3.700775792822242E-003;
2.481000000000000E+009;-1.200954094529152E-001;-1.191182509064674E-001;-5.030451342463493E-003;-3.577843308448792E-003;
2.481166666666667E+009;-1.215024590492249E-001;-1.182738989591599E-001;-5.028523970395327E-003;-3.323027864098549E-003;
2.481333333333334E+009;-1.230742186307907E-001;-1.174866706132889E-001;-5.031660199165344E-003;-3.168805502355099E-003;
2.481500000000000E+009;-1.245937943458557E-001;-1.167524829506874E-001;-5.015580449253321E-003;-2.918025711551309E-003;
2.481666666666667E+009;-1.259336024522781E-001;-1.160848736763001E-001;-5.099359434098005E-003;-2.808310091495514E-003;
2.481833333333334E+009;-1.273586899042130E-001;-1.155064553022385E-001;-5.063416436314583E-003;-2.691231900826097E-003;
2.482000000000000E+009;-1.288702934980393E-001;-1.148649975657463E-001;-5.150296259671450E-003;-2.345834160223603E-003;
2.482166666666667E+009;-1.304292976856232E-001;-1.145182475447655E-001;-5.007209721952677E-003;-2.206329023465514E-003;
2.482333333333334E+009;-1.318161338567734E-001;-1.140124574303627E-001;-5.014322698116303E-003;-2.118384931236506E-003;
2.482500000000000E+009;-1.330978274345398E-001;-1.136891394853592E-001;-5.108862649649382E-003;-1.843697740696371E-003;
2.482666666666667E+009;-1.344631910324097E-001;-1.132766827940941E-001;-4.999049007892609E-003;-1.964319730177522E-003;
2.482833333333334E+009;-1.356352567672730E-001;-1.130039095878601E-001;-4.836088512092829E-003;-1.625932869501412E-003;
2.483000000000000E+009;-1.366855502128601E-001;-1.127558276057243E-001;-4.927203059196472E-003;-1.674625906161964E-003;
2.483166666666667E+009;-1.380171328783035E-001;-1.124984398484230E-001;-4.819411784410477E-003;-1.714627258479595E-003;
2.483333333333334E+009;-1.390608549118042E-001;-1.123839840292931E-001;-4.781689029186964E-003;-1.585965161211789E-003;
2.483500000000000E+009;-1.399673819541931E-001;-1.119756475090981E-001;-4.811270162463188E-003;-1.415858278051019E-003;
2.483666666666667E+009;-1.408733278512955E-001;-1.118026301264763E-001;-4.844331182539463E-003;-1.526473788544536E-003;
2.483833333333334E+009;-1.417009979486466E-001;-1.114741638302803E-001;-4.827142693102360E-003;-1.520290970802307E-003;
2.484000000000000E+009;-1.424915939569473E-001;-1.113725230097771E-001;-4.968062508851290E-003;-1.579271047376096E-003;
2.484166666666667E+009;-1.433079391717911E-001;-1.110694482922554E-001;-5.000019446015358E-003;-1.547636697068811E-003;
2.484333333333334E+009;-1.437261700630188E-001;-1.106702983379364E-001;-5.270035471767187E-003;-1.333482563495636E-003;
2.484500000000000E+009;-1.441339105367661E-001;-1.103307008743286E-001;-5.192875396460295E-003;-1.255845651030541E-003;
2.484666666666667E+009;-1.447024494409561E-001;-1.100145801901817E-001;-5.153695121407509E-003;-1.121943932957947E-003;
2.484833333333334E+009;-1.449490189552307E-001;-1.094801127910614E-001;-5.486175883561373E-003;-1.037312089465559E-003;
2.485000000000000E+009;-1.450940668582916E-001;-1.090879663825035E-001;-5.459155421704054E-003;-8.994051022455096E-004;
2.485166666666667E+009;-1.454008817672730E-001;-1.084218546748161E-001;-5.641089752316475E-003;-8.371146395802498E-004;
2.485333333333334E+009;-1.452783793210983E-001;-1.079543679952622E-001;-5.746150389313698E-003;-5.365462275221944E-004;
2.485500000000000E+009;-1.453840434551239E-001;-1.071166172623634E-001;-5.802883766591549E-003;-5.816772463731468E-004;
2.485666666666667E+009;-1.452794969081879E-001;-1.063771620392799E-001;-5.877404473721981E-003;-2.948438341263682E-004;
2.485833333333334E+009;-1.453354507684708E-001;-1.056347042322159E-001;-5.779088474810123E-003;-2.274127036798745E-004;
2.486000000000000E+009;-1.452796906232834E-001;-1.045915484428406E-001;-6.054311990737915E-003;8.694834832567722E-005;
2.486166666666667E+009;-1.450801491737366E-001;-1.035666316747665E-001;-5.969164427369833E-003;7.097628986230120E-005;
2.486333333333334E+009;-1.450176239013672E-001;-1.024375632405281E-001;-5.994596052914858E-003;3.634705499280244E-004;
2.486500000000000E+009;-1.448712348937988E-001;-1.013061329722405E-001;-5.975568201392889E-003;4.273974918760359E-004;
2.486666666666667E+009;-1.445850878953934E-001;-1.000693514943123E-001;-6.100038532167673E-003;7.764445035718381E-004;
2.486833333333334E+009;-1.444786041975021E-001;-9.871019423007965E-002;-6.231881212443113E-003;7.762229652144015E-004;
2.487000000000000E+009;-1.441938877105713E-001;-9.733346849679947E-002;-6.211710628122091E-003;9.431039215996862E-004;
2.487166666666667E+009;-1.443472653627396E-001;-9.571292996406555E-002;-6.366812158375979E-003;1.448768889531493E-003;
2.487333333333334E+009;-1.442443877458572E-001;-9.409759193658829E-002;-6.326043978333473E-003;1.585016143508256E-003;
2.487500000000000E+009;-1.442354023456574E-001;-9.244965016841888E-002;-6.509723141789436E-003;1.803824910894036E-003;
2.487666666666667E+009;-1.442741006612778E-001;-9.056604653596878E-002;-6.297770421952009E-003;2.133626956492662E-003;
2.487833333333334E+009;-1.444558501243591E-001;-8.863580226898193E-002;-6.195889320224524E-003;2.400434808805585E-003;
2.488000000000000E+009;-1.443911492824554E-001;-8.685365319252014E-002;-6.130953785032034E-003;2.679483499377966E-003;
2.488166666666667E+009;-1.447962075471878E-001;-8.494808524847031E-002;-6.118876859545708E-003;2.937253564596176E-003;
2.488333333333334E+009;-1.449113488197327E-001;-8.260787278413773E-002;-6.102188490331173E-003;3.110867924988270E-003;
2.488500000000000E+009;-1.453288644552231E-001;-8.084254711866379E-002;-5.789055954664946E-003;3.240639111027122E-003;
2.488666666666667E+009;-1.457002609968185E-001;-7.861939817667007E-002;-5.706131923943758E-003;3.542057005688548E-003;
2.488833333333334E+009;-1.462291330099106E-001;-7.651638239622116E-002;-5.717100109905005E-003;3.894404973834753E-003;
2.489000000000000E+009;-1.466968208551407E-001;-7.440609484910965E-002;-5.511806812137365E-003;4.021990112960339E-003;
2.489166666666667E+009;-1.474876701831818E-001;-7.201986014842987E-002;-5.358215887099505E-003;4.277605563402176E-003;
2.489333333333334E+009;-1.482757478952408E-001;-6.989526003599167E-002;-5.144677590578795E-003;4.346164409071207E-003;
2.489500000000000E+009;-1.489912122488022E-001;-6.772644072771072E-002;-4.974219948053360E-003;4.620243795216084E-003;
2.489666666666667E+009;-1.499664187431335E-001;-6.561313569545746E-002;-4.822351969778538E-003;4.634271841496229E-003;
2.489833333333334E+009;-1.510860621929169E-001;-6.324106454849243E-002;-4.641726147383452E-003;4.881902597844601E-003;
2.490000000000000E+009;-1.521331816911697E-001;-6.118087470531464E-002;-4.297731909900904E-003;5.023586563766003E-003;
2.490166666666667E+009;-1.534762233495712E-001;-5.899358913302422E-002;-4.144554492086172E-003;5.252225324511528E-003;
2.490333333333334E+009;-1.544514596462250E-001;-5.668806284666061E-002;-3.899779170751572E-003;5.274285096675158E-003;
2.490500000000000E+009;-1.560276150703430E-001;-5.476260185241699E-002;-3.882976714521647E-003;5.388925317674875E-003;
2.490666666666667E+009;-1.572496294975281E-001;-5.260891094803810E-002;-3.557477146387100E-003;5.603197030723095E-003;
2.490833333333334E+009;-1.585816591978073E-001;-5.074167996644974E-002;-3.322873264551163E-003;5.722444038838148E-003;
2.491000000000000E+009;-1.600996404886246E-001;-4.865538701415062E-002;-3.164435969665647E-003;5.815267097204924E-003;
2.491166666666667E+009;-1.611970216035843E-001;-4.678571969270706E-002;-2.687001600861549E-003;5.769946612417698E-003;
2.491333333333334E+009;-1.628742814064026E-001;-4.490439966320992E-002;-2.572023775428534E-003;5.923971068114042E-003;
2.491500000000000E+009;-1.642181724309921E-001;-4.312460497021675E-002;-2.423522761091590E-003;5.899188108742237E-003;
2.491666666666667E+009;-1.656884551048279E-001;-4.145135730504990E-002;-2.076279604807496E-003;5.961405579000711E-003;
2.491833333333334E+009;-1.668519973754883E-001;-3.967849537730217E-002;-1.850945875048637E-003;5.872956942766905E-003;
2.492000000000000E+009;-1.683599501848221E-001;-3.823594376444817E-002;-1.613807515241206E-003;5.819638259708881E-003;
2.492166666666667E+009;-1.696992069482803E-001;-3.663825616240501E-002;-1.606511184945703E-003;5.773649550974369E-003;
2.492333333333334E+009;-1.708217710256577E-001;-3.528114035725594E-002;-1.421425724402070E-003;5.771329626441002E-003;
2.492500000000000E+009;-1.720688641071320E-001;-3.395184129476547E-002;-1.159422216005623E-003;5.698077846318483E-003;
2.492666666666667E+009;-1.730030626058579E-001;-3.282343968749046E-002;-1.105554983951151E-003;5.482679698616266E-003;
2.492833333333334E+009;-1.739721745252609E-001;-3.146768361330032E-002;-9.947558864951134E-004;5.599837284535170E-003;
2.493000000000000E+009;-1.749280095100403E-001;-3.022510185837746E-002;-8.189457003027201E-004;5.444850772619247E-003;
2.493166666666667E+009;-1.756688654422760E-001;-2.918795496225357E-002;-8.115540840663016E-004;5.345268175005913E-003;
2.493333333333334E+009;-1.764905303716660E-001;-2.823963947594166E-002;-8.618987631052733E-004;5.343543831259012E-003;
2.493500000000000E+009;-1.770965605974197E-001;-2.739779837429524E-002;-8.060400723479688E-004;5.394272040575743E-003;
2.493666666666667E+009;-1.774738878011704E-001;-2.644971944391727E-002;-7.725931936874986E-004;5.449668504297733E-003;
2.493833333333334E+009;-1.778949052095413E-001;-2.567001432180405E-002;-7.956411573104560E-004;5.227468907833099E-003;
2.494000000000000E+009;-1.781557649374008E-001;-2.491327747702599E-002;-7.949771825224161E-004;5.289791617542505E-003;
2.494166666666667E+009;-1.782184690237045E-001;-2.404955774545670E-002;-7.645423174835742E-004;5.421775393188000E-003;
2.494333333333334E+009;-1.781249493360519E-001;-2.343897707760334E-002;-6.239477661438286E-004;5.771313328295946E-003;
2.494500000000000E+009;-1.779453307390213E-001;-2.267934195697308E-002;-6.195032037794590E-004;5.675322376191616E-003;
2.494666666666667E+009;-1.778125017881393E-001;-2.189084701240063E-002;-5.872600013390183E-004;6.019156891852617E-003;
2.494833333333334E+009;-1.775293052196503E-001;-2.123023569583893E-002;-3.513939445838332E-004;6.140775978565216E-003;
2.495000000000000E+009;-1.772969812154770E-001;-2.051578648388386E-002;-1.564910198794678E-004;6.084477528929710E-003;
2.495166666666667E+009;-1.768572330474854E-001;-1.965949311852455E-002;-2.341705112485215E-005;6.391145754605532E-003;
2.495333333333334E+009;-1.763654798269272E-001;-1.904961466789246E-002;1.989898592000827E-004;6.407768931239843E-003;
2.495500000000000E+009;-1.760171055793762E-001;-1.799411140382290E-002;5.360957002267242E-004;6.502792239189148E-003;
2.495666666666667E+009;-1.752176582813263E-001;-1.708757691085339E-002;8.273364510387182E-004;6.572402082383633E-003;
2.495833333333334E+009;-1.746987402439117E-001;-1.613064669072628E-002;1.127512194216251E-003;6.561252754181624E-003;
2.496000000000000E+009;-1.739946752786636E-001;-1.503794826567173E-002;1.447550137527287E-003;6.578530184924603E-003;
2.496166666666667E+009;-1.733204722404480E-001;-1.386751141399145E-002;1.727959606796503E-003;6.559364497661591E-003;
2.496333333333334E+009;-1.726733744144440E-001;-1.255880296230316E-002;1.916032051667571E-003;6.444925442337990E-003;
2.496500000000000E+009;-1.720391511917114E-001;-1.118462532758713E-002;2.265505259856582E-003;6.404791492968798E-003;
2.496666666666667E+009;-1.711726635694504E-001;-9.647892788052559E-003;2.630755770951510E-003;6.081473082304001E-003;
2.496833333333334E+009;-1.702655404806137E-001;-7.980293594300747E-003;2.859684173017740E-003;6.269990466535091E-003;
2.497000000000000E+009;-1.692763119935989E-001;-6.262752693146467E-003;2.951600588858128E-003;5.881282966583967E-003;
2.497166666666667E+009;-1.685417443513870E-001;-4.549928009510040E-003;3.140976186841726E-003;5.851382389664650E-003;
2.497333333333334E+009;-1.675988882780075E-001;-2.437369665130973E-003;3.502943785861135E-003;5.719549953937531E-003;
2.497500000000000E+009;-1.670201420783997E-001;-5.319517222233117E-004;3.555270610377193E-003;5.535503849387169E-003;
2.497666666666667E+009;-1.660950630903244E-001;1.497957971878350E-003;3.712181467562914E-003;5.506084766238928E-003;
2.497833333333334E+009;-1.653596162796021E-001;3.621049225330353E-003;3.819325938820839E-003;5.194299388676882E-003;
2.498000000000000E+009;-1.647468060255051E-001;5.827386397868395E-003;3.944812342524529E-003;5.192077253013849E-003;
2.498166666666667E+009;-1.641823202371597E-001;8.126159198582172E-003;4.119753837585449E-003;4.989838227629662E-003;
2.498333333333334E+009;-1.635456681251526E-001;1.060538645833731E-002;4.189742729067802E-003;4.799237474799156E-003;
2.498500000000000E+009;-1.630085706710815E-001;1.314537879079580E-002;4.253791645169258E-003;4.735126160085201E-003;
2.498666666666667E+009;-1.626031100749970E-001;1.550245378166437E-002;4.465034231543541E-003;4.604191519320011E-003;
2.498833333333334E+009;-1.622137427330017E-001;1.804095879197121E-002;4.587588831782341E-003;4.570033866912127E-003;
2.499000000000000E+009;-1.618132591247559E-001;2.061280049383640E-002;4.633794538676739E-003;4.385075066238642E-003;
2.499166666666667E+009;-1.618272811174393E-001;2.325470745563507E-002;4.741314798593521E-003;4.312621895223856E-003;
2.499333333333334E+009;-1.615706980228424E-001;2.613277174532414E-002;4.767680540680885E-003;4.227064084261656E-003;
2.499500000000000E+009;-1.617187410593033E-001;2.862879447638989E-002;5.080722738057375E-003;3.993046004325151E-003;
2.499666666666667E+009;-1.617184877395630E-001;3.127023577690125E-002;5.231810268014669E-003;3.850896609947085E-003;
2.499833333333334E+009;-1.617937237024307E-001;3.392170369625092E-002;5.253491457551718E-003;3.631034167483449E-003;
2.500000000000000E+009;-1.622771173715591E-001;3.662974387407303E-002;5.535947624593973E-003;3.514521988108754E-003;
